log_message,target_label,complexity,message_length
ETL pipeline completed: 1500 records processed in {minutes} minutes,system_notification,llm,67
Memory usage: 75% of heap (4.2GB/8GB),system_notification,llm,37
"API endpoint /v1/users is deprecated, migrate to /v2/users by Jan 2025",deprecation_warning,llm,70
Account locked: 50 failed login attempts for manager.ops,user_action,llm,56
User alice.smith logged in from IP {ip},user_action,llm,39
Memory usage: 45% of heap (7.1GB/8GB),system_notification,llm,37
"Cache cleared: 2500 entries removed, 100MB freed",system_notification,llm,48
Data import failed: duplicate record at line 9001,workflow_error,llm,49
SSL certificate renewed for domain api.company.com,system_notification,llm,50
File upload completed: report.pdf (100MB) by user admin,user_action,llm,55
API endpoint /v2/orders responding normally (120ms),system_notification,llm,51
"Cache cleared: 5 entries removed, 512MB freed",system_notification,llm,45
User preferences updated: SMS-only,user_action,llm,34
Account locked: 100 failed login attempts for manager.ops,user_action,llm,57
"Report format XML will be discontinued, migrate to JSON by Q2 2025",deprecation_warning,llm,66
User session expired after 45 minutes for user temp.user,user_action,llm,56
Configuration option 'debug=true' will be removed in version 3.0,deprecation_warning,llm,64
File upload completed: backup.zip (45MB) by user john.doe,user_action,llm,57
"Report format CSV will be discontinued, migrate to JSON by Jan 2025",deprecation_warning,llm,67
"Method calculateVAT() deprecated since 2.0, use TaxCalculationService instead",deprecation_warning,llm,77
"Support ending for Safari 12 by Dec 2024, update requirements",deprecation_warning,llm,61
ETL pipeline completed: 20 records processed in {minutes} minutes,system_notification,llm,65
Memory usage: 95% of heap (6.2GB/16GB),system_notification,llm,38
Application started successfully on port 3000,system_notification,llm,45
"Cache cleared: 5 entries removed, 512MB freed",system_notification,llm,45
File upload was unsuccessful: backup.zip exceeds 45MB limit,workflow_error,llm,59
Payment processing was unsuccessful: insufficient funds for order #12345,workflow_error,llm,72
API rate limit exceeded for client xyz-corp (5 requests/minute),workflow_error,llm,63
"SSL protocol TLSv1.1 is obsolete, upgrade to TLSv1.3 by Jan 2025",deprecation_warning,llm,64
Service ready,unclassified,llm,13
"API endpoint /auth/login is obsolete, migrate to /v3/auth by Q2 2025",deprecation_warning,llm,68
"Legacy email template system deprecated, use cloud storage",deprecation_warning,llm,58
ETL pipeline completed: 1250 records processed in 45 minutes,system_notification,llm,60
Account locked: 50 failed login attempts for alice.smith,user_action,llm,56
Account locked: 10 failed login attempts for manager.ops,user_action,llm,56
Account locked: 5 failed login attempts for temp.user,user_action,llm,53
Account locked: 2500 failed login attempts for manager.ops,user_action,llm,58
"Support ending for Safari 12 by Dec 2024, update requirements",deprecation_warning,llm,61
API rate limit exceeded for client beta-ltd (1500 requests/minute),workflow_error,llm,66
Configuration option 'debug=true' will be removed in version 4.0,deprecation_warning,llm,64
Password changed completed successfullyly for user ID 67890,user_action,llm,59
Password changed completed successfullyly for user ID 12847,user_action,llm,59
File upload failed: quarterly.xlsx exceeds 250MB limit,workflow_error,llm,54
Account locked: 10 was unsuccessful login attempts for john.doe,user_action,llm,63
Database connection pool initialized with 10 connections,system_notification,llm,56
User alice.smith created new project 'Q4-Analytics',user_action,llm,51
API rate limit exceeded for client alpha-inc (5 requests/minute),workflow_error,llm,64
User temp.user created new project 'HR-Dashboard',user_action,llm,49
"SSL protocol TLSv1.1 is obsolete, upgrade to TLSv1.3 by Jan 2025",deprecation_warning,llm,64
User admin created new project 'Q1-Financials',user_action,llm,46
Credit card authorization declined: limit exceeded,workflow_error,llm,50
Account locked: 5 failed login attempts for temp.user,user_action,llm,53
File upload completed: backup.zip (250MB) by user alice.smith,user_action,llm,61
"Method calculateVAT() obsolete since 3.0, use TaxCalculationService instead",deprecation_warning,llm,75
API endpoint /metrics responding normally (250ms),system_notification,llm,49
Load balancer health check passed - 20 nodes healthy,system_notification,llm,52
"API endpoint /metrics is obsolete, migrate to /v2/users by Dec 2024",deprecation_warning,llm,67
File upload failed: report.pdf exceeds 45MB limit,workflow_error,llm,49
"Cache cleared: 50 entries removed, 512MB freed",system_notification,llm,46
Memory usage: 82% of heap (7.1GB/16GB),system_notification,llm,38
Credit card authorization declined: limit exceeded,workflow_error,llm,50
File upload failed: data.csv exceeds 250MB limit,workflow_error,llm,48
Credit card authorization declined: limit exceeded,workflow_error,llm,50
"API endpoint /v1/users is obsolete, migrate to /v2/users by Jan 2025",deprecation_warning,llm,68
Payment processing failed: insufficient funds for order #54321,workflow_error,llm,62
"Database driver mysql-connector-5.x is obsolete, upgrade to 4.0",deprecation_warning,llm,63
Credit card authorization declined: limit exceeded,workflow_error,llm,50
ETL pipeline completed: 5 records processed in {minutes} minutes,system_notification,llm,64
Account locked: 50 was unsuccessful login attempts for admin,user_action,llm,60
"SSL protocol TLSv1.2 is deprecated, upgrade to TLSv1.3 by Jan 2025",deprecation_warning,llm,66
Configuration file quarterly.xlsx reloaded completed successfullyly,system_notification,llm,67
"Database driver postgres-9.x is deprecated, upgrade to 3.0",deprecation_warning,llm,58
File upload completed: quarterly.xlsx (512MB) by user admin,user_action,llm,59
"Method calculateTax() obsolete since 4.0, use TaxCalculationService instead",deprecation_warning,llm,75
"Support ending for Safari 12 by Dec 2024, update requirements",deprecation_warning,llm,61
ETL pipeline completed: 20 records processed in {minutes} minutes,system_notification,llm,65
Document shared: config.yaml shared with team-leads@company.com,user_action,llm,63
User preferences updated: push-notifications,user_action,llm,44
Account locked: 50 was unsuccessful login attempts for admin,user_action,llm,60
Configuration file quarterly.xlsx reloaded successfully,system_notification,llm,55
Password changed completed successfullyly for user ID 67890,user_action,llm,59
Legacy authentication module will be sunset in Q3 2025,deprecation_warning,llm,54
User alice.smith created new project 'Q4-Analytics',user_action,llm,51
"Legacy email template system deprecated, use cloud storage",deprecation_warning,llm,58
Account locked: 20 was unsuccessful login attempts for john.doe,user_action,llm,63
"Method calculateTax() deprecated since 2.0, use VATService instead",deprecation_warning,llm,66
File upload completed: data.csv (512MB) by user alice.smith,user_action,llm,59
"Report format XML will be discontinued, migrate to Parquet by Jan 2025",deprecation_warning,llm,70
"Support ending for Safari 12 by Q2 2025, update requirements",deprecation_warning,llm,60
Two-factor authentication enabled for user john.doe,user_action,llm,51
API rate limit exceeded for client alpha-inc (20 requests/minute),workflow_error,llm,65
Account locked: 100 was unsuccessful login attempts for alice.smith,user_action,llm,67
Action completed successfully,unclassified,llm,29
File upload was unsuccessful: report.pdf exceeds 45MB limit,workflow_error,llm,59
Memory usage: 60% of heap (7.1GB/8GB),system_notification,llm,37
File upload completed: data.csv (100MB) by user admin,user_action,llm,53
"API endpoint /metrics is obsolete, migrate to /v3/auth by Q2 2025",deprecation_warning,llm,65
File upload was unsuccessful: config.yaml exceeds 512MB limit,workflow_error,llm,61
"Legacy email template system deprecated, use cloud storage",deprecation_warning,llm,58
User manager.ops logged in from IP 10.0.0.45,user_action,llm,44
API rate limit exceeded for client beta-ltd (10 requests/minute),workflow_error,llm,64
"API endpoint /auth/login is obsolete, migrate to /v2/users by Jan 2025",deprecation_warning,llm,70
"Method calculateVAT() deprecated since 2.0, use VATService alternatively",deprecation_warning,llm,72
Two-factor authentication enabled for user manager.ops,user_action,llm,54
API rate limit exceeded for client alpha-inc (1250 requests/minute),workflow_error,llm,67
"Legacy email template system deprecated, use new template engine",deprecation_warning,llm,64
File upload was unsuccessful: backup.zip exceeds 1024MB limit,workflow_error,llm,61
"Database driver mysql-connector-5.x is obsolete, upgrade to 4.0",deprecation_warning,llm,63
Account locked: 1500 was unsuccessful login attempts for admin,user_action,llm,62
File upload was unsuccessful: quarterly.xlsx exceeds 250MB limit,workflow_error,llm,64
"API endpoint /v1/users is deprecated, migrate to /v3/auth by Dec 2024",deprecation_warning,llm,69
Service ready,unclassified,llm,13
Profile updated: user 12345 changed email to test@unknown.com,user_action,llm,61
"SSL protocol TLSv1.1 is obsolete, upgrade to TLSv1.3 by Q2 2025",deprecation_warning,llm,63
"Method calculateVAT() deprecated since 3.0, use TaxCalculationService instead",deprecation_warning,llm,77
Account locked: 10 failed login attempts for alice.smith,user_action,llm,56
Document shared: config.yaml shared with team-leads@company.com,user_action,llm,63
"Method calculateVAT() deprecated since 4.0, use TaxCalculationService instead",deprecation_warning,llm,77
Memory usage: 45% of heap (6.2GB/16GB),system_notification,llm,38
"API endpoint /auth/login is obsolete, migrate to /v2/users by Jan 2025",deprecation_warning,llm,70
Account locked: 2500 was unsuccessful login attempts for temp.user,user_action,llm,66
Profile updated: user 12345 changed email to test@unknown.com,user_action,llm,61
"Function calculateTax() deprecated since 3.0, use TaxCalculationService instead",deprecation_warning,llm,79
Old file storage API obsolete: migrate to cloud storage,deprecation_warning,llm,55
API rate limit exceeded for client xyz-corp (100 requests/minute),workflow_error,llm,65
User temp.user created new project 'Q4-Analytics',user_action,llm,49
Profile updated: user 78934 changed email to test@unknown.com,user_action,llm,61
"API endpoint /v1/users is deprecated, migrate to /v2/users by Q2 2025",deprecation_warning,llm,69
Account locked: 100 failed login attempts for manager.ops,user_action,llm,57
Memory usage: 75% of heap (7.1GB/16GB),system_notification,llm,38
Account locked: 20 was unsuccessful login attempts for alice.smith,user_action,llm,66
"API endpoint /auth/login is deprecated, migrate to /v3/auth by Q2 2025",deprecation_warning,llm,70
Account locked: 50 failed login attempts for admin,user_action,llm,50
ETL pipeline completed: 1250 records processed in {minutes} minutes,system_notification,llm,67
Account locked: 2500 failed login attempts for alice.smith,user_action,llm,58
"API endpoint /v1/users is deprecated, migrate to /v2/users by Jan 2025",deprecation_warning,llm,70
File upload completed: backup.zip (45MB) by user john.doe,user_action,llm,57
"Report format XML will be discontinued, migrate to Parquet by Dec 2024",deprecation_warning,llm,70
Two-factor authentication enabled for user temp.user,user_action,llm,52
Account locked: 20 failed login attempts for john.doe,user_action,llm,53
User session expired after 60 minutes for user temp.user,user_action,llm,56
File upload failed: data.csv exceeds 512MB limit,workflow_error,llm,48
File upload failed: config.yaml exceeds 512MB limit,workflow_error,llm,51
Status: OK,unclassified,llm,10
"SSL protocol TLSv1.1 is obsolete, upgrade to TLSv1.3 by Q2 2025",deprecation_warning,llm,63
Two-factor authentication enabled for user manager.ops,user_action,llm,54
"Method calculateVAT() deprecated since 4.0, use TaxCalculationService instead",deprecation_warning,llm,77
File upload failed: report.pdf exceeds 100MB limit,workflow_error,llm,50
User session expired after 60 minutes for user manager.ops,user_action,llm,58
File upload completed: config.yaml (512MB) by user alice.smith,user_action,llm,62
Configuration file report.pdf reloaded completed successfullyly,system_notification,llm,63
"API endpoint /v2/orders is obsolete, migrate to /v2/users by Q2 2025",deprecation_warning,llm,68
ETL pipeline completed: 5 records processed in {minutes} minutes,system_notification,llm,64
ETL pipeline completed: 20 records processed in {minutes} minutes,system_notification,llm,65
API rate limit exceeded for client beta-ltd (1250 requests/minute),workflow_error,llm,66
Update available,unclassified,llm,16
User preferences updated: email-only,user_action,llm,36
"Cache cleared: 50 entries removed, 100MB freed",system_notification,llm,46
"Cache cleared: 1250 entries removed, 100MB freed",system_notification,llm,48
User alice.smith created new project 'Q4-Analytics',user_action,llm,51
"API endpoint /v2/orders is obsolete, migrate to /v3/auth by Dec 2024",deprecation_warning,llm,68
User session expired after 45 minutes for user temp.user,user_action,llm,56
API endpoint /auth/login responding normally (145ms),system_notification,llm,52
"SSL protocol TLSv1.1 is obsolete, upgrade to TLSv1.3 by Jan 2025",deprecation_warning,llm,64
File upload failed: config.yaml exceeds 512MB limit,workflow_error,llm,51
Account locked: 2500 was unsuccessful login attempts for temp.user,user_action,llm,66
API rate limit exceeded for client beta-ltd (1250 requests/minute),workflow_error,llm,66
"API endpoint /auth/login is obsolete, migrate to /v3/auth by Dec 2024",deprecation_warning,llm,69
File upload completed: quarterly.xlsx (45MB) by user manager.ops,user_action,llm,64
Document shared: quarterly.xlsx shared with finance-team@company.com,user_action,llm,68
Password changed completed successfullyly for user ID 12847,user_action,llm,59
Configuration file quarterly.xlsx reloaded completed successfullyly,system_notification,llm,67
Service timeout: authentication unreachable,workflow_error,llm,43
Profile updated: user 12847 changed email to user@invalid-domain,user_action,llm,64
Account locked: 5 failed login attempts for alice.smith,user_action,llm,55
Payment processing was unsuccessful: insufficient funds for order #12345,workflow_error,llm,72
File upload failed: quarterly.xlsx exceeds 1024MB limit,workflow_error,llm,55
Credit card authorization declined: limit exceeded,workflow_error,llm,50
ETL pipeline completed: 1250 records processed in 45 minutes,system_notification,llm,60
Account locked: 10 failed login attempts for alice.smith,user_action,llm,56
"Support ending for Internet Explorer by Jan 2025, update requirements",deprecation_warning,llm,69
Document validation failed: missing required field customer_id,workflow_error,llm,62
File upload completed: report.pdf (100MB) by user admin,user_action,llm,55
Update available,unclassified,llm,16
"Method calculateTax() deprecated since 4.0, use VATService alternatively",deprecation_warning,llm,72
File upload failed: report.pdf exceeds 100MB limit,workflow_error,llm,50
"API endpoint /metrics is obsolete, migrate to /v2/users by Dec 2024",deprecation_warning,llm,67
File upload completed: backup.zip (45MB) by user john.doe,user_action,llm,57
File upload failed: config.yaml exceeds 512MB limit,workflow_error,llm,51
Password changed successfully for user ID 12847,user_action,llm,47
"API endpoint /v1/users is deprecated, migrate to /v3/auth by Dec 2024",deprecation_warning,llm,69
User john.doe created new project 'Q4-Analytics',user_action,llm,48
Memory usage: 60% of heap (6.2GB/16GB),system_notification,llm,38
Legacy authentication module will be sunset in Q2 2024,deprecation_warning,llm,54
Account locked: 20 was unsuccessful login attempts for alice.smith,user_action,llm,66
Old file storage API deprecated: migrate to new template engine,deprecation_warning,llm,63
Account locked: 10 failed login attempts for temp.user,user_action,llm,54
User session expired after {minutes} minutes for user admin,user_action,llm,59
"API endpoint /auth/login is obsolete, migrate to /v3/auth by Dec 2024",deprecation_warning,llm,69
"Report format CSV will be discontinued, migrate to JSON by Dec 2024",deprecation_warning,llm,67
File upload completed: report.pdf (512MB) by user manager.ops,user_action,llm,61
File upload completed: quarterly.xlsx (45MB) by user admin,user_action,llm,58
Profile updated: user 12847 changed email to user@invalid-domain,user_action,llm,64
File upload failed: backup.zip exceeds 512MB limit,workflow_error,llm,50
API rate limit exceeded for client beta-ltd (5 requests/minute),workflow_error,llm,63
File upload failed: backup.zip exceeds 250MB limit,workflow_error,llm,50
"Cache cleared: 5 entries removed, 45MB freed",system_notification,llm,44
API rate limit exceeded for client beta-ltd (1250 requests/minute),workflow_error,llm,66
Document shared: quarterly.xlsx shared with finance-team@company.com,user_action,llm,68
User session expired after 60 minutes for user alice.smith,user_action,llm,58
Memory usage: 60% of heap (6.2GB/16GB),system_notification,llm,38
API rate limit exceeded for client alpha-inc (2500 requests/minute),workflow_error,llm,67
User session expired after {minutes} minutes for user temp.user,user_action,llm,63
Configuration option 'debug=true' will be removed in version 2.0,deprecation_warning,llm,64
Account locked: 100 was unsuccessful login attempts for alice.smith,user_action,llm,67
Account locked: 100 failed login attempts for manager.ops,user_action,llm,57
"Cache cleared: 1250 entries removed, 250MB freed",system_notification,llm,48
User john.doe logged in from IP {ip},user_action,llm,36
Memory usage: 82% of heap (4.2GB/8GB),system_notification,llm,37
"Method calculateVAT() deprecated since 3.0, use TaxCalculationService instead",deprecation_warning,llm,77
Legacy authentication module will be sunset in Q1 2025,deprecation_warning,llm,54
User manager.ops logged in from IP 10.0.0.45,user_action,llm,44
"Cache cleared: 20 entries removed, 512MB freed",system_notification,llm,46
Database connection pool initialized with 20 connections,system_notification,llm,56
"API endpoint /metrics is obsolete, migrate to /v2/users by Jan 2025",deprecation_warning,llm,67
Account locked: 5 failed login attempts for manager.ops,user_action,llm,55
Memory usage: 75% of heap (4.2GB/16GB),system_notification,llm,38
Legacy authentication module will be sunset in Q4 2024,deprecation_warning,llm,54
"API endpoint /metrics is deprecated, migrate to /v3/auth by Jan 2025",deprecation_warning,llm,68
Application started successfully on port 8080,system_notification,llm,45
"Database driver mysql-connector-5.x is deprecated, upgrade to 2.0",deprecation_warning,llm,65
Maintenance window scheduled,unclassified,llm,28
Application started successfully on port 3000,system_notification,llm,45
Scheduled backup completed at 2025-09-14 02:00:00,system_notification,llm,49
Configuration option 'legacy_mode=true' will be removed in version 2.0,deprecation_warning,llm,70
"Cache cleared: 5 entries removed, 45MB freed",system_notification,llm,44
API endpoint /v2/orders responding normally (120ms),system_notification,llm,51
API rate limit exceeded for client alpha-inc (1250 requests/minute),workflow_error,llm,67
Memory usage: 45% of heap (7.1GB/8GB),system_notification,llm,37
"API endpoint /v2/orders is deprecated, migrate to /v2/users by Jan 2025",deprecation_warning,llm,71
ETL pipeline completed: 50 records processed in 30 minutes,system_notification,llm,58
Account locked: 20 failed login attempts for manager.ops,user_action,llm,56
"Cache cleared: 50 entries removed, 100MB freed",system_notification,llm,46
"API endpoint /v2/orders is deprecated, migrate to /v3/auth by Dec 2024",deprecation_warning,llm,70
Account locked: 5 was unsuccessful login attempts for temp.user,user_action,llm,63
API rate limit exceeded for client beta-ltd (1250 requests/minute),workflow_error,llm,66
Account locked: 2500 was unsuccessful login attempts for temp.user,user_action,llm,66
Memory usage: 95% of heap (7.1GB/16GB),system_notification,llm,38
Application started successfully on port 443,system_notification,llm,44
"Function calculateVAT() deprecated since 2.0, use TaxCalculationService instead",deprecation_warning,llm,79
Load balancer health check passed - 2500 nodes healthy,system_notification,llm,54
"API endpoint /auth/login is deprecated, migrate to /v2/users by Jan 2025",deprecation_warning,llm,72
Configuration file config.yaml reloaded completed successfullyly,system_notification,llm,64
Password changed completed successfullyly for user ID 67890,user_action,llm,59
"SSL protocol TLSv1.2 is deprecated, upgrade to TLSv1.3 by Jan 2025",deprecation_warning,llm,66
Account locked: 5 failed login attempts for manager.ops,user_action,llm,55
File upload completed: report.pdf (100MB) by user john.doe,user_action,llm,58
API endpoint /metrics responding normally (120ms),system_notification,llm,49
"API endpoint /metrics is deprecated, migrate to /v3/auth by Q2 2025",deprecation_warning,llm,67
Configuration file data.csv reloaded completed successfullyly,system_notification,llm,61
File upload failed: config.yaml exceeds 512MB limit,workflow_error,llm,51
API endpoint /v1/users responding normally (120ms),system_notification,llm,50
"SSL protocol TLSv1.1 is obsolete, upgrade to TLSv1.3 by Jan 2025",deprecation_warning,llm,64
"Cache cleared: 1250 entries removed, 100MB freed",system_notification,llm,48
Memory usage: 60% of heap (7.1GB/8GB),system_notification,llm,37
"API endpoint /v1/users is deprecated, migrate to /v3/auth by Dec 2024",deprecation_warning,llm,69
File upload completed: backup.zip (250MB) by user alice.smith,user_action,llm,61
File upload was unsuccessful: config.yaml exceeds 45MB limit,workflow_error,llm,60
File upload completed: quarterly.xlsx (45MB) by user john.doe,user_action,llm,61
Document validation was unsuccessful: missing required field address,workflow_error,llm,68
File upload failed: config.yaml exceeds 512MB limit,workflow_error,llm,51
Configuration option 'legacy_mode=true' will be removed in version 3.0,deprecation_warning,llm,70
Account locked: 20 failed login attempts for manager.ops,user_action,llm,56
Payment processing was unsuccessful: insufficient funds for order #12345,workflow_error,llm,72
"Method calculateVAT() obsolete since 2.0, use TaxCalculationService instead",deprecation_warning,llm,75
"SSL protocol TLSv1.1 is deprecated, upgrade to TLSv1.3 by Q2 2025",deprecation_warning,llm,65
API rate limit exceeded for client beta-ltd (20 requests/minute),workflow_error,llm,64
Account locked: 20 was unsuccessful login attempts for john.doe,user_action,llm,63
File upload completed: backup.zip (250MB) by user temp.user,user_action,llm,59
Profile updated: user 12847 changed email to user@invalid-domain,user_action,llm,64
Action completed completed successfullyly,unclassified,llm,41
Account locked: 1500 failed login attempts for manager.ops,user_action,llm,58
Account locked: 100 failed login attempts for manager.ops,user_action,llm,57
Application started completed successfullyly on port 9090,system_notification,llm,57
API endpoint /v2/orders responding normally (250ms),system_notification,llm,51
User admin logged in from IP 10.0.0.45,user_action,llm,38
"Method calculateTax() deprecated since 4.0, use TaxCalculationService instead",deprecation_warning,llm,77
Configuration file quarterly.xlsx reloaded completed successfullyly,system_notification,llm,67
"Cache cleared: 5 entries removed, 100MB freed",system_notification,llm,45
Account locked: 1500 failed login attempts for manager.ops,user_action,llm,58
"API endpoint /auth/login is deprecated, migrate to /v3/auth by Q2 2025",deprecation_warning,llm,70
Document shared: report.pdf shared with team-leads@company.com,user_action,llm,62
Memory usage: 60% of heap (7.1GB/8GB),system_notification,llm,37
API rate limit exceeded for client alpha-inc (50 requests/minute),workflow_error,llm,65
API rate limit exceeded for client xyz-corp (50 requests/minute),workflow_error,llm,64
"Method calculateTax() obsolete since 3.0, use VATService instead",deprecation_warning,llm,64
"API endpoint /v1/users is deprecated, migrate to /v3/auth by Jan 2025",deprecation_warning,llm,69
Two-factor authentication enabled for user temp.user,user_action,llm,52
ETL pipeline completed: 5 records processed in 15 minutes,system_notification,llm,57
Account locked: 100 was unsuccessful login attempts for manager.ops,user_action,llm,67
Document shared: config.yaml shared with finance-team@company.com,user_action,llm,65
User admin logged in from IP 10.0.0.45,user_action,llm,38
"Cache cleared: 50 entries removed, 512MB freed",system_notification,llm,46
User session expired after 5 minutes for user admin,user_action,llm,51
"Cache cleared: 5 entries removed, 1024MB freed",system_notification,llm,46
Document validation failed: missing required field customer_id,workflow_error,llm,62
Profile updated: user 78934 changed email to test@unknown.com,user_action,llm,61
API rate limit exceeded for client alpha-inc (10 requests/minute),workflow_error,llm,65
File upload was unsuccessful: data.csv exceeds 512MB limit,workflow_error,llm,58
"Method calculateTax() deprecated since 2.0, use VATService alternatively",deprecation_warning,llm,72
User john.doe logged in from IP {ip},user_action,llm,36
Memory usage: 75% of heap (7.1GB/16GB),system_notification,llm,38
File upload completed: report.pdf (100MB) by user john.doe,user_action,llm,58
Profile updated: user 67890 changed email to user@invalid-domain,user_action,llm,64
"Method calculateTax() deprecated since 2.0, use VATService instead",deprecation_warning,llm,66
ETL pipeline completed: 100 records processed in {minutes} minutes,system_notification,llm,66
"Method calculateVAT() deprecated since 3.0, use VATService alternatively",deprecation_warning,llm,72
File upload failed: config.yaml exceeds 250MB limit,workflow_error,llm,51
Account locked: 5 was unsuccessful login attempts for alice.smith,user_action,llm,65
Account locked: 5 failed login attempts for alice.smith,user_action,llm,55
Load balancer health check passed - 50 nodes healthy,system_notification,llm,52
Account locked: 10 failed login attempts for john.doe,user_action,llm,53
"Report format XML will be discontinued, migrate to JSON by Q2 2025",deprecation_warning,llm,66
File upload failed: report.pdf exceeds 250MB limit,workflow_error,llm,50
Account locked: 50 failed login attempts for temp.user,user_action,llm,54
Database connection pool initialized with 2500 connections,system_notification,llm,58
User temp.user logged in from IP {ip},user_action,llm,37
Database connection pool initialized with 1250 connections,system_notification,llm,58
Profile updated: user 78934 changed email to user@invalid-domain,user_action,llm,64
Maintenance window scheduled,unclassified,llm,28
"API endpoint /auth/login is deprecated, migrate to /v2/users by Jan 2025",deprecation_warning,llm,72
User temp.user logged in from IP 10.0.0.45,user_action,llm,42
Account locked: 100 failed login attempts for alice.smith,user_action,llm,57
Password changed completed successfullyly for user ID 78934,user_action,llm,59
Memory usage: 82% of heap (4.2GB/8GB),system_notification,llm,37
Legacy authentication module will be sunset in Q1 2025,deprecation_warning,llm,54
File upload completed: backup.zip (250MB) by user temp.user,user_action,llm,59
Document shared: data.csv shared with finance-team@company.com,user_action,llm,62
File upload was unsuccessful: quarterly.xlsx exceeds 512MB limit,workflow_error,llm,64
"Method calculateVAT() obsolete since 3.0, use VATService instead",deprecation_warning,llm,64
Account locked: 1500 was unsuccessful login attempts for manager.ops,user_action,llm,68
API rate limit exceeded for client xyz-corp (50 requests/minute),workflow_error,llm,64
"Database driver postgres-9.x is obsolete, upgrade to 2.0",deprecation_warning,llm,56
Memory usage: 75% of heap (7.1GB/8GB),system_notification,llm,37
"API endpoint /v1/users is deprecated, migrate to /v3/auth by Jan 2025",deprecation_warning,llm,69
Application started successfully on port 8080,system_notification,llm,45
Password changed successfully for user ID 12847,user_action,llm,47
"Database driver mysql-connector-5.x is deprecated, upgrade to 4.0",deprecation_warning,llm,65
Document validation was unsuccessful: missing required field email,workflow_error,llm,66
"Method calculateVAT() deprecated since 2.0, use TaxCalculationService instead",deprecation_warning,llm,77
File upload failed: backup.zip exceeds 1024MB limit,workflow_error,llm,51
Two-factor authentication enabled for user admin,user_action,llm,48
Account locked: 50 was unsuccessful login attempts for temp.user,user_action,llm,64
"Cache cleared: 5 entries removed, 100MB freed",system_notification,llm,45
"API endpoint /v1/users is deprecated, migrate to /v3/auth by Jan 2025",deprecation_warning,llm,69
File upload was unsuccessful: config.yaml exceeds 250MB limit,workflow_error,llm,61
User admin created new project 'Q1-Financials',user_action,llm,46
Profile updated: user 67890 changed email to user@invalid-domain,user_action,llm,64
Account locked: 1500 was unsuccessful login attempts for admin,user_action,llm,62
"Cache cleared: 1250 entries removed, 1024MB freed",system_notification,llm,49
Configuration file quarterly.xlsx reloaded completed successfullyly,system_notification,llm,67
File upload completed: config.yaml (100MB) by user alice.smith,user_action,llm,62
"Function calculateVAT() deprecated since 3.0, use TaxCalculationService instead",deprecation_warning,llm,79
File upload failed: data.csv exceeds 250MB limit,workflow_error,llm,48
Account locked: 20 failed login attempts for manager.ops,user_action,llm,56
Maintenance window scheduled,unclassified,llm,28
Configuration file quarterly.xlsx reloaded successfully,system_notification,llm,55
Configuration file report.pdf reloaded completed successfullyly,system_notification,llm,63
User session expired after 5 minutes for user john.doe,user_action,llm,54
Data import failed: duplicate record at line 9001,workflow_error,llm,49
"Cache cleared: 100 entries removed, 512MB freed",system_notification,llm,47
Queue processing failed: limit exceeded,workflow_error,llm,39
"Report format CSV will be discontinued, migrate to Parquet by Q2 2025",deprecation_warning,llm,69
Process completed,unclassified,llm,17
"API endpoint /metrics is deprecated, migrate to /v3/auth by Jan 2025",deprecation_warning,llm,68
Account locked: 20 was unsuccessful login attempts for manager.ops,user_action,llm,66
"API endpoint /metrics is obsolete, migrate to /v3/auth by Q2 2025",deprecation_warning,llm,65
"API endpoint /v1/users is obsolete, migrate to /v3/auth by Dec 2024",deprecation_warning,llm,67
"Cache cleared: 20 entries removed, 100MB freed",system_notification,llm,46
"Method calculateVAT() deprecated since 3.0, use VATService alternatively",deprecation_warning,llm,72
Account locked: 10 was unsuccessful login attempts for temp.user,user_action,llm,64
"API endpoint /v1/users is deprecated, migrate to /v2/users by Q2 2025",deprecation_warning,llm,69
API rate limit exceeded for client xyz-corp (100 requests/minute),workflow_error,llm,65
Two-factor authentication enabled for user manager.ops,user_action,llm,54
"Cache cleared: 10 entries removed, 250MB freed",system_notification,llm,46
"API endpoint /v2/orders is deprecated, migrate to /v2/users by Q2 2025",deprecation_warning,llm,70
File upload was unsuccessful: backup.zip exceeds 1024MB limit,workflow_error,llm,61
Database connection timeout after 60 seconds,workflow_error,llm,44
Account locked: 5 failed login attempts for manager.ops,user_action,llm,55
Account locked: 2500 was unsuccessful login attempts for temp.user,user_action,llm,66
User session expired after {minutes} minutes for user alice.smith,user_action,llm,65
Service timeout: authentication unreachable,workflow_error,llm,43
Password changed completed successfullyly for user ID 12345,user_action,llm,59
Database connection pool initialized with 100 connections,system_notification,llm,57
File upload was unsuccessful: quarterly.xlsx exceeds 512MB limit,workflow_error,llm,64
"Cache cleared: 5 entries removed, 100MB freed",system_notification,llm,45
"Report format XML will be discontinued, migrate to Parquet by Jan 2025",deprecation_warning,llm,70
"Method calculateVAT() deprecated since 4.0, use TaxCalculationService instead",deprecation_warning,llm,77
"Method calculateTax() obsolete since 4.0, use VATService instead",deprecation_warning,llm,64
User session expired after 5 minutes for user admin,user_action,llm,51
File upload was unsuccessful: report.pdf exceeds 1024MB limit,workflow_error,llm,61
Account locked: 5 failed login attempts for temp.user,user_action,llm,53
Memory usage: 45% of heap (6.2GB/8GB),system_notification,llm,37
Account locked: 100 was unsuccessful login attempts for manager.ops,user_action,llm,67
API rate limit exceeded for client alpha-inc (10 requests/minute),workflow_error,llm,65
API rate limit exceeded for client xyz-corp (2500 requests/minute),workflow_error,llm,66
